,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
197,126,417,Privada com fins lucrativos,Sudeste,São Paulo,209.0,86.0,131.0,29.0,10.0,4.412698412698413,4.412698412698413,5.150793650793651,2.9365079365079363,2.9365079365079363
198,47,420,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,3.0,1.0,0.0,0.5106382978723404,0.7659574468085106,0.6808510638297872,0.3404255319148936,0.3404255319148936
199,110,423,Privada sem fins lucrativos,Sul,Rio Grande do Sul,14.0,9.0,2.0,1.0,0.0,0.7727272727272727,0.9636363636363636,1.1181818181818182,0.4636363636363636,0.4636363636363636
200,40,426,Privada sem fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,1.0,0.0,0.0,0.1,0.05,0.15,0.05,0.05
201,43,430,Privada sem fins lucrativos,Sul,Paraná,13.0,5.0,2.0,1.0,1.0,2.0930232558139537,2.0930232558139537,2.441860465116279,1.3953488372093024,1.3953488372093024
202,2,431,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,4,432,,,,,,,,,,,,,
204,18,434,Privada sem fins lucrativos,Sudeste,São Paulo,3.0,2.0,0.0,0.0,0.0,1.1666666666666667,0.7222222222222222,1.0555555555555556,0.7222222222222222,0.7222222222222222
205,9,435,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,2.0,1.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2222222222222222
206,130,437,Privada sem fins lucrativos,Sul,Paraná,18.0,12.0,55.0,30.0,8.0,0.35384615384615387,0.35384615384615387,0.2846153846153846,0.2692307692307692,0.2692307692307692
207,14,438,,,,,,,,,,,,,
208,5,439,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,1.2,1.6,1.4,0.8,0.8
209,3,440,Privada com fins lucrativos,Sudeste,São Paulo,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,76,441,,,,,,,,,,,,,
211,20,446,Privada sem fins lucrativos,Sul,Rio Grande do Sul,3.0,3.0,0.0,0.0,0.0,1.0,1.6,1.2,0.6,0.6
212,108,448,Privada com fins lucrativos,Sul,Rio Grande do Sul,6.0,14.0,15.0,0.0,0.0,1.5555555555555556,2.3333333333333335,2.074074074074074,1.037037037037037,1.037037037037037
213,156,449,Privada sem fins lucrativos,Sul,Rio Grande do Sul,34.0,14.0,12.0,15.0,5.0,1.0576923076923077,1.1282051282051282,1.391025641025641,0.6923076923076923,0.6923076923076923
214,15,450,Privada com fins lucrativos,Norte,Rondônia,1.0,0.0,1.0,0.0,0.0,0.26666666666666666,0.13333333333333333,0.4,0.13333333333333333,0.13333333333333333
215,9,451,,,,,,,,,,,,,
216,11,452,Privada sem fins lucrativos,Norte,Amazonas,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.36363636363636365,0.36363636363636365
217,21,453,Privada sem fins lucrativos,Norte,Tocantins,2.0,0.0,2.0,0.0,0.0,1.1428571428571428,1.7142857142857142,1.5238095238095237,0.7619047619047619,0.7619047619047619
218,4,454,,,,,,,,,,,,,
219,81,456,,,,,,,,,,,,,
220,114,457,Privada com fins lucrativos,Sudeste,São Paulo,133.0,52.0,127.0,57.0,0.0,3.736842105263158,3.736842105263158,4.982456140350878,2.491228070175439,2.491228070175439
221,20,458,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.05,0.05
222,20,461,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,2.0,0.0,0.0,0.9,0.9,0.75,0.6,0.6
223,181,466,Privada com fins lucrativos,Sudeste,São Paulo,17.0,17.0,19.0,21.0,5.0,1.591160220994475,2.386740331491713,2.1215469613259668,1.0607734806629834,1.0607734806629834
224,98,472,Privada com fins lucrativos,Sudeste,Rio de Janeiro,0.0,1.0,4.0,0.0,0.0,0.10204081632653061,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.061224489795918366
225,8,473,,,,,,,,,,,,,
226,8,474,,,,,,,,,,,,,
227,1,475,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,0.0,0.0,1.0,0.0,6.0,8.0,8.0,4.0,4.0
228,19,480,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,1.0,3.0,2.0,2.0,0.0,1.894736842105263,2.8421052631578947,2.526315789473684,1.263157894736842,1.263157894736842
229,102,481,Privada sem fins lucrativos,Sudeste,São Paulo,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
230,55,482,Privada sem fins lucrativos,Sul,Santa Catarina,12.0,2.0,15.0,2.0,0.0,1.5454545454545454,1.5454545454545454,1.5454545454545454,0.9272727272727272,0.9272727272727272
231,13,483,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.6923076923076923,0.6153846153846154,0.3076923076923077,0.3076923076923077
232,21,489,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,7.0,6.0,5.0,2.0,0.0,3.142857142857143,4.714285714285714,4.190476190476191,2.0952380952380953,2.0952380952380953
233,19,490,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,1.0,2.0,5.0,0.0,0.631578947368421,1.105263157894737,0.9473684210526315,0.47368421052631576,0.47368421052631576
234,7,491,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
235,2,492,,,,,,,,,,,,,
236,1,493,,,,,,,,,,,,,
237,115,494,Privada sem fins lucrativos,Sul,Santa Catarina,48.0,18.0,41.0,2.0,1.0,2.9217391304347826,4.3826086956521735,3.8956521739130436,1.9478260869565218,1.9478260869565218
238,10,495,,,,,,,,,,,,,
239,127,496,Privada com fins lucrativos,Sudeste,São Paulo,124.0,46.0,87.0,17.0,5.0,4.283464566929134,4.299212598425197,5.0078740157480315,2.858267716535433,2.858267716535433
240,4,501,Privada sem fins lucrativos,Sudeste,Espírito Santo,0.0,0.0,1.0,1.0,0.0,3.0,3.5,3.0,2.0,2.0
241,46,502,Privada com fins lucrativos,Sudeste,São Paulo,12.0,8.0,7.0,6.0,1.0,0.9782608695652174,1.3043478260869565,1.6304347826086956,0.6521739130434783,0.6521739130434783
242,2,506,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,1.0,0.0,0.0,0.0,2.0,1.5,1.5,1.0,1.0
243,8,507,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.125,0.125,0.125
244,4,508,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
245,1,510,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
246,31,513,Privada sem fins lucrativos,Sudeste,Minas Gerais,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.22580645161290322,0.0,0.0
247,29,514,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,2.0,0.0,3.0,0.0,0.0,0.8275862068965517,1.2413793103448276,1.103448275862069,0.5517241379310345,0.5517241379310345
248,31,515,Privada com fins lucrativos,Sudeste,Rio de Janeiro,30.0,34.0,50.0,35.0,0.0,5.225806451612903,5.225806451612903,6.967741935483871,3.4838709677419355,3.4838709677419355
249,14,516,,,,,,,,,,,,,
250,19,517,Privada sem fins lucrativos,Sudeste,São Paulo,5.0,3.0,10.0,3.0,1.0,2.0,1.5263157894736843,2.1052631578947367,1.0526315789473684,1.0526315789473684
251,32,518,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,29.0,21.0,22.0,11.0,2.0,3.90625,5.46875,5.46875,2.34375,2.34375
252,40,519,Privada sem fins lucrativos,Nordeste,Bahia,17.0,5.0,12.0,4.0,0.0,0.975,0.975,1.3,0.65,0.65
253,64,521,Privada com fins lucrativos,Sudeste,São Paulo,29.0,13.0,25.0,7.0,0.0,0.0,0.0,0.546875,0.0,0.0
254,31,522,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,2.0,2.0,4.0,14.0,0.0,1.7419354838709677,1.7419354838709677,2.4516129032258065,1.032258064516129,1.032258064516129
255,48,526,Privada com fins lucrativos,Sudeste,São Paulo,4.0,1.0,3.0,0.0,1.0,0.4375,0.5833333333333334,0.7291666666666666,0.2916666666666667,0.2916666666666667
256,56,527,Privada sem fins lucrativos,Centro-Oeste,Goiás,22.0,21.0,11.0,180.0,2.0,2.3392857142857144,2.892857142857143,3.5357142857142856,1.6428571428571428,1.6428571428571428
257,47,528,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,19.0,7.0,19.0,8.0,3.0,2.1702127659574466,2.127659574468085,2.6808510638297873,1.6170212765957446,1.6170212765957446
258,3,530,,,,,,,,,,,,,
259,60,532,Privada sem fins lucrativos,Sul,Rio Grande do Sul,6.0,6.0,5.0,2.0,1.0,1.4,2.0833333333333335,1.8666666666666667,0.9333333333333333,0.9333333333333333
260,5,533,Privada sem fins lucrativos,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,1.6,1.4,1.4,1.0,1.0
261,8,534,,,,,,,,,,,,,
262,9,535,,,,,,,,,,,,,
263,7,545,,,,,,,,,,,,,
264,43,546,Privada sem fins lucrativos,Sudeste,São Paulo,18.0,13.0,7.0,13.0,1.0,1.3488372093023255,1.8372093023255813,1.8372093023255813,0.9069767441860465,0.9069767441860465
265,88,547,Pública Estadual,Sudeste,Rio de Janeiro,93.0,13.0,59.0,1.0,1.0,0.3068181818181818,0.3977272727272727,0.3181818181818182,0.19318181818181818,0.19318181818181818
266,116,548,Pública Federal,Nordeste,Maranhão,284.0,75.0,119.0,21.0,5.0,2.7413793103448274,3.146551724137931,3.810344827586207,1.4051724137931034,1.4051724137931034
267,53,549,Pública Federal,Norte,Acre,253.0,36.0,83.0,30.0,10.0,1.8113207547169812,1.8113207547169812,2.2264150943396226,1.0566037735849056,1.0566037735849056
268,60,550,Pública Estadual,Nordeste,Paraíba,55.0,33.0,224.0,21.0,4.0,0.0,0.0,0.8833333333333333,0.0,0.0
269,2,554,,,,,,,,,,,,,
270,39,555,Privada sem fins lucrativos,Nordeste,Ceará,18.0,10.0,8.0,11.0,0.0,2.923076923076923,3.8974358974358974,3.871794871794872,1.9487179487179487,1.9487179487179487
271,200,568,Pública Estadual,Nordeste,Maranhão,19.0,5.0,14.0,7.0,0.0,0.285,0.4,0.41,0.19,0.19
272,150,569,Pública Federal,Norte,Pará,223.0,33.0,81.0,67.0,10.0,2.453333333333333,4.086666666666667,2.8666666666666667,1.52,1.52
273,115,570,Pública Federal,Nordeste,Rio Grande do Norte,74.0,32.0,52.0,55.0,2.0,3.5478260869565217,5.321739130434783,4.730434782608696,2.365217391304348,2.365217391304348
274,178,571,Pública Federal,Sul,Paraná,19.0,27.0,6.0,13.0,17.0,1.5842696629213484,1.848314606741573,1.848314606741573,1.0561797752808988,1.0561797752808988
275,131,572,Pública Federal,Sudeste,Rio de Janeiro,131.0,50.0,36.0,8.0,5.0,0.0,0.007633587786259542,0.11450381679389313,0.0,0.0
276,114,573,Pública Federal,Sudeste,Espírito Santo,111.0,35.0,96.0,28.0,10.0,0.0,0.0,0.6842105263157895,0.0,0.0
277,70,574,,,,,,,,,,,,,
278,106,575,Pública Federal,Sudeste,Minas Gerais,67.0,28.0,45.0,24.0,0.0,3.5754716981132075,4.8584905660377355,3.792452830188679,2.3867924528301887,2.3867924528301887
279,105,576,Pública Federal,Sudeste,Minas Gerais,73.0,35.0,34.0,14.0,0.0,3.1619047619047618,4.123809523809523,3.638095238095238,2.123809523809524,2.123809523809524
280,99,577,Pública Federal,Nordeste,Alagoas,75.0,69.0,351.0,73.0,15.0,1.505050505050505,2.7777777777777777,2.6464646464646466,1.121212121212121,1.121212121212121
281,138,578,Pública Federal,Nordeste,Bahia,41.0,145.0,43.0,3.0,1.0,3.1739130434782608,3.7028985507246377,3.746376811594203,2.1159420289855073,2.1159420289855073
282,125,579,Pública Federal,Nordeste,Paraíba,50.0,26.0,327.0,2.0,5.0,4.064,6.072,5.424,2.704,2.704
283,108,580,Pública Federal,Nordeste,Pernambuco,98.0,40.0,70.0,17.0,5.0,0.0,0.0,0.6481481481481481,0.0,0.0
284,96,581,Pública Federal,Sul,Rio Grande do Sul,81.0,33.0,65.0,8.0,3.0,3.5625,4.75,4.15625,2.375,2.375
285,128,582,Pública Federal,Sul,Rio Grande do Sul,104.0,51.0,74.0,21.0,4.0,3.9375,4.6796875,4.1015625,2.625,2.625
286,125,583,Pública Federal,Nordeste,Ceará,173.0,94.0,289.0,117.0,14.0,2.12,2.224,2.872,1.4,1.4
287,166,584,Pública Federal,Centro-Oeste,Goiás,99.0,50.0,60.0,28.0,3.0,3.0180722891566263,4.397590361445783,3.9096385542168677,1.9879518072289157,1.9879518072289157
288,133,585,Pública Federal,Sul,Santa Catarina,84.0,73.0,43.0,45.0,0.0,3.3834586466165413,4.511278195488722,3.9473684210526314,2.255639097744361,2.255639097744361
289,191,586,Pública Federal,Sudeste,Rio de Janeiro,14.0,19.0,19.0,1.0,14.0,0.15706806282722513,0.09424083769633508,0.36649214659685864,0.08376963350785341,0.08376963350785341
290,56,587,Pública Federal,Nordeste,Pernambuco,80.0,24.0,41.0,16.0,6.0,1.1607142857142858,1.3928571428571428,1.6071428571428572,0.6964285714285714,0.6964285714285714
291,119,588,Pública Federal,Sul,Paraná,9.0,7.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
292,45,589,Pública Federal,Nordeste,Rio Grande do Norte,22.0,12.0,18.0,3.0,1.0,0.7333333333333333,0.9111111111111111,1.3555555555555556,0.5333333333333333,0.5333333333333333
293,37,590,Pública Federal,Norte,Pará,0.0,2.0,1.0,1.0,1.0,0.4864864864864865,0.5135135135135135,0.5405405405405406,0.32432432432432434,0.32432432432432434
294,59,591,Pública Federal,Sudeste,São Paulo,53.0,5.0,10.0,4.0,1.0,1.1694915254237288,1.6440677966101696,1.5932203389830508,0.7457627118644068,0.7457627118644068
295,35,592,Pública Federal,Sudeste,Minas Gerais,23.0,11.0,29.0,5.0,0.0,4.285714285714286,6.428571428571429,5.714285714285714,2.857142857142857,2.857142857142857
296,35,593,Pública Federal,Sudeste,Rio de Janeiro,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
297,22,594,Pública Federal,Sudeste,Minas Gerais,7.0,0.0,6.0,0.0,0.0,1.3636363636363635,1.8181818181818181,2.272727272727273,0.9090909090909091,0.9090909090909091
298,34,595,Pública Federal,Sudeste,Minas Gerais,15.0,12.0,49.0,5.0,0.0,4.235294117647059,4.9411764705882355,4.9411764705882355,2.823529411764706,2.823529411764706
299,52,596,Pública Federal,Sudeste,Minas Gerais,13.0,6.0,4.0,1.0,1.0,1.0576923076923077,1.1538461538461537,1.1730769230769231,0.6538461538461539,0.6538461538461539
300,28,597,Pública Federal,Sudeste,Minas Gerais,18.0,2.0,15.0,5.0,0.0,2.7857142857142856,4.035714285714286,3.642857142857143,2.0357142857142856,2.0357142857142856
301,35,598,Pública Federal,Sudeste,Minas Gerais,6.0,6.0,14.0,1.0,0.0,1.8,1.8,1.6285714285714286,1.1142857142857143,1.1142857142857143
302,49,599,Pública Federal,Nordeste,Bahia,24.0,9.0,12.0,9.0,0.0,1.9387755102040816,2.979591836734694,2.7551020408163267,1.3061224489795917,1.3061224489795917
303,57,600,Pública Federal,Nordeste,Maranhão,34.0,10.0,24.0,6.0,1.0,1.8421052631578947,2.210526315789474,2.543859649122807,1.1403508771929824,1.1403508771929824
304,74,601,Pública Federal,Sul,Rio Grande do Sul,43.0,22.0,16.0,7.0,2.0,1.4054054054054055,1.7702702702702702,2.054054054054054,0.9054054054054054,0.9054054054054054
305,6,602,,,,,,,,,,,,,
306,37,605,Pública Municipal,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,0.40540540540540543,0.5675675675675675,0.4864864864864865,0.24324324324324326,0.24324324324324326
307,1,606,,,,,,,,,,,,,
308,2,607,,,,,,,,,,,,,
309,4,608,Pública Municipal,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
310,65,609,Pública Estadual,Sul,Paraná,13.0,43.0,19.0,2.0,2.0,1.5538461538461539,2.169230769230769,1.9538461538461538,0.9384615384615385,0.9384615384615385
311,15,610,,,,,,,,,,,,,
312,1,615,,,,,,,,,,,,,
313,24,621,Privada sem fins lucrativos,Nordeste,Alagoas,3.0,2.0,11.0,0.0,0.0,1.625,1.25,2.5,0.8333333333333334,0.8333333333333334
314,1,622,,,,,,,,,,,,,
315,3,625,,,,,,,,,,,,,
316,35,626,Privada sem fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.14285714285714285,0.2,0.11428571428571428,0.11428571428571428
317,7,627,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714
318,7,631,,,,,,,,,,,,,
319,11,633,,,,,,,,,,,,,
320,96,634,Pública Federal,Sul,Rio Grande do Sul,51.0,21.0,45.0,35.0,4.0,1.3333333333333333,3.3333333333333335,2.7083333333333335,0.6666666666666666,0.6666666666666666
321,8,636,Privada sem fins lucrativos,Sudeste,São Paulo,3.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0
322,2,637,,,,,,,,,,,,,
323,1,638,,,,,,,,,,,,,
324,5,640,Privada com fins lucrativos,Sudeste,Rio de Janeiro,2.0,1.0,0.0,1.0,0.0,2.0,1.8,1.6,1.2,1.2
325,57,641,Privada sem fins lucrativos,Sul,Rio Grande do Sul,4.0,21.0,1.0,0.0,0.0,0.22807017543859648,0.45614035087719296,0.6842105263157895,0.22807017543859648,0.22807017543859648
326,29,645,Privada sem fins lucrativos,Sul,Santa Catarina,7.0,1.0,8.0,0.0,0.0,0.4482758620689655,0.8275862068965517,1.0689655172413792,0.27586206896551724,0.27586206896551724
327,5,648,,,,,,,,,,,,,
328,14,649,,,,,,,,,,,,,
329,6,652,,,,,,,,,,,,,
330,6,657,,,,,,,,,,,,,
331,10,661,Privada com fins lucrativos,Nordeste,Sergipe,1.0,0.0,0.0,0.0,1.0,0.4,0.3,0.4,0.2,0.2
332,126,663,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,36.0,32.0,188.0,27.0,23.0,3.1031746031746033,1.880952380952381,3.7142857142857144,1.8650793650793651,1.8650793650793651
333,50,664,Privada sem fins lucrativos,Sudeste,Espírito Santo,10.0,9.0,9.0,32.0,3.0,2.4,1.98,1.96,1.44,1.44
334,74,665,,,,,,,,,,,,,
335,33,666,Pública Estadual,Nordeste,Bahia,15.0,7.0,26.0,14.0,0.0,2.8484848484848486,4.212121212121212,3.5454545454545454,2.121212121212121,2.121212121212121
336,23,668,Privada com fins lucrativos,Norte,Amazonas,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652173913043,0.0,0.0
337,34,669,Privada sem fins lucrativos,Norte,Amazonas,0.0,2.0,1.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.14705882352941177,0.029411764705882353,0.029411764705882353
338,71,670,Privada sem fins lucrativos,Sudeste,São Paulo,5.0,1.0,8.0,0.0,0.0,1.1830985915492958,1.380281690140845,1.5774647887323943,0.7887323943661971,0.7887323943661971
339,90,671,Privada com fins lucrativos,Centro-Oeste,Mato Grosso do Sul,73.0,28.0,90.0,48.0,0.0,3.3333333333333335,3.3333333333333335,4.288888888888889,2.2222222222222223,2.2222222222222223
340,12,672,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,2.0,0.0,2.0,0.0,2.0,1.9166666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333
341,64,673,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso do Sul,25.0,4.0,32.0,9.0,3.0,0.75,0.46875,0.78125,0.375,0.375
342,12,674,,,,,,,,,,,,,
343,3,677,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
344,17,682,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705
345,12,685,Especial,Nordeste,Pernambuco,0.0,1.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.0,0.0
346,7,686,,,,,,,,,,,,,
347,52,688,Pública Estadual,Nordeste,Bahia,43.0,11.0,38.0,12.0,7.0,4.25,5.6923076923076925,4.5,2.7884615384615383,2.7884615384615383
348,10,692,Especial,Nordeste,Pernambuco,16.0,7.0,5.0,3.0,1.0,2.2,2.8,3.0,1.5,1.5
349,48,693,Pública Federal,Sudeste,Rio de Janeiro,31.0,18.0,32.0,6.0,2.0,0.75,0.8125,0.7916666666666666,0.4791666666666667,0.4791666666666667
350,127,694,Pública Federal,Centro-Oeste,Mato Grosso do Sul,50.0,31.0,230.0,31.0,3.0,0.0,0.0,0.8031496062992126,0.0,0.0
351,67,699,Pública Federal,Norte,Rondônia,64.0,27.0,74.0,11.0,0.0,1.2835820895522387,1.3880597014925373,1.7611940298507462,0.8208955223880597,0.8208955223880597
352,7,701,Especial,Nordeste,Pernambuco,2.0,1.0,8.0,1.0,0.0,2.0,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.4285714285714286
353,9,702,,,,,,,,,,,,,
354,4,703,,,,,,,,,,,,,
355,2,704,,,,,,,,,,,,,
356,17,705,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,0.0,1.0,0.0,0.0,0.35294117647058826,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.23529411764705882
357,3,706,,,,,,,,,,,,,
358,25,707,Privada com fins lucrativos,Sudeste,São Paulo,6.0,4.0,0.0,2.0,0.0,2.32,2.72,3.12,1.52,1.52
359,70,712,Privada com fins lucrativos,Sudeste,Rio de Janeiro,2.0,4.0,7.0,1.0,0.0,1.0285714285714285,1.542857142857143,1.3714285714285714,0.6857142857142857,0.6857142857142857
360,31,715,Privada sem fins lucrativos,Sul,Paraná,4.0,2.0,2.0,0.0,1.0,1.1612903225806452,0.8709677419354839,1.1612903225806452,0.5806451612903226,0.5806451612903226
361,8,716,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,1.0,0.0,0.0,0.75,0.875,0.875,0.5,0.5
362,16,717,Pública Federal,Sul,Rio Grande do Sul,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.75,0.5,0.5
363,159,718,Privada com fins lucrativos,Nordeste,Rio Grande do Norte,11.0,11.0,8.0,4.0,1.0,0.9433962264150944,1.4150943396226414,1.2578616352201257,0.6289308176100629,0.6289308176100629
364,103,719,Pública Estadual,Centro-Oeste,Mato Grosso,11.0,7.0,12.0,1.0,0.0,0.0,0.0,0.6213592233009708,0.0,0.0
365,4,720,,,,,,,,,,,,,
366,1,721,,,,,,,,,,,,,
367,1,722,,,,,,,,,,,,,
368,1,723,,,,,,,,,,,,,
369,24,724,Privada sem fins lucrativos,Nordeste,Rio Grande do Norte,1.0,1.0,2.0,1.0,0.0,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.5,0.5
370,10,727,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.3,0.5,0.6,0.2,0.2
371,1,728,,,,,,,,,,,,,
372,49,730,Pública Estadual,Sul,Paraná,18.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,11,734,,,,,,,,,,,,,
374,26,736,Privada com fins lucrativos,Sudeste,Espírito Santo,19.0,8.0,18.0,7.0,0.0,3.4615384615384617,3.4615384615384617,4.615384615384615,2.3076923076923075,2.3076923076923075
375,19,737,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,2.0,1.0,2.0,0.0,0.9473684210526315,1.263157894736842,1.263157894736842,0.631578947368421,0.631578947368421
376,13,738,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0
377,23,739,Privada sem fins lucrativos,Sudeste,Espírito Santo,0.0,1.0,1.0,0.0,0.0,0.5217391304347826,0.6086956521739131,0.5217391304347826,0.34782608695652173,0.34782608695652173
378,4,744,Pública Municipal,Centro-Oeste,Goiás,3.0,0.0,1.0,0.0,0.0,2.5,4.0,3.0,1.5,1.5
379,4,745,Pública Municipal,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,33,746,Pública Estadual,Nordeste,Ceará,17.0,2.0,24.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
381,3,749,,,,,,,,,,,,,
382,16,750,Pública Municipal,Norte,Tocantins,5.0,1.0,1.0,1.0,0.0,1.1875,1.5,1.625,0.875,0.875
383,11,752,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,8,753,,,,,,,,,,,,,
385,2,754,Privada com fins lucrativos,Centro-Oeste,Goiás,6.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0
386,2,755,,,,,,,,,,,,,
387,117,756,Pública Estadual,Nordeste,Piauí,9.0,3.0,8.0,0.0,3.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
388,22,757,Privada com fins lucrativos,Norte,Pará,0.0,0.0,1.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0
389,3,760,,,,,,,,,,,,,
390,24,763,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.16666666666666666
391,1,764,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,1.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,3.0,3.0
392,9,778,,,,,,,,,,,,,
393,2,779,,,,,,,,,,,,,
394,44,780,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,66.0,29.0,79.0,61.0,0.0,3.9545454545454546,3.9545454545454546,5.2727272727272725,2.6363636363636362,2.6363636363636362
